# started on Mon Apr 20 18:29:57 2020

140419,,branch-instructions,591909,100,00,,
7501,,branch-misses,591909,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

136595,,branch-instructions,584794,100,00,,
7716,,branch-misses,584794,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

135928,,branch-instructions,470890,100,00,,
7490,,branch-misses,470890,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

138399,,branch-instructions,561451,100,00,,
8166,,branch-misses,561451,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

139705,,branch-instructions,593779,100,00,,
7488,,branch-misses,593779,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

136862,,branch-instructions,693319,100,00,,
7549,,branch-misses,693319,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

139075,,branch-instructions,676650,100,00,,
7962,,branch-misses,676650,100,00,5,of all branches
# started on Mon Apr 20 18:29:59 2020

143324,,branch-instructions,916121,100,00,,
8160,,branch-misses,916121,100,00,5,of all branches
# started on Mon Apr 20 18:29:59 2020

144138,,branch-instructions,658583,100,00,,
8027,,branch-misses,658583,100,00,5,of all branches
# started on Mon Apr 20 18:29:59 2020

140922,,branch-instructions,600517,100,00,,
7601,,branch-misses,600517,100,00,5,of all branches
# started on Mon Apr 20 18:29:59 2020

135220,,branch-instructions,578495,100,00,,
7492,,branch-misses,578495,100,00,5,of all branches
# started on Mon Apr 20 18:29:57 2020

139227,,branch-instructions,565639,100,00,,
7929,,branch-misses,565639,100,00,5,of all branches
# started on Mon Apr 20 18:29:59 2020

142520,,branch-instructions,716616,100,00,,
7955,,branch-misses,716616,100,00,5,of all branches
# started on Mon Apr 20 18:29:57 2020

139035,,branch-instructions,817268,100,00,,
7543,,branch-misses,817268,100,00,5,of all branches
# started on Mon Apr 20 18:29:57 2020

137524,,branch-instructions,598549,100,00,,
7857,,branch-misses,598549,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

143323,,branch-instructions,719225,100,00,,
8161,,branch-misses,719225,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

136680,,branch-instructions,568346,100,00,,
7773,,branch-misses,568346,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

135699,,branch-instructions,611528,100,00,,
7496,,branch-misses,611528,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

135841,,branch-instructions,548157,100,00,,
7509,,branch-misses,548157,100,00,5,of all branches
# started on Mon Apr 20 18:29:58 2020

140180,,branch-instructions,453947,100,00,,
7626,,branch-misses,453947,100,00,5,of all branches
