# started on Mon Apr 20 18:43:08 2020

1618322,,branch-instructions,10839981,100,00,,
19405,,branch-misses,10839981,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1614042,,branch-instructions,16041793,100,00,,
19897,,branch-misses,16041793,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1612237,,branch-instructions,12730669,100,00,,
19281,,branch-misses,12730669,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1614288,,branch-instructions,12597148,100,00,,
19342,,branch-misses,12597148,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1615925,,branch-instructions,13558746,100,00,,
20185,,branch-misses,13558746,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1619128,,branch-instructions,16284731,100,00,,
20729,,branch-misses,16284731,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1619336,,branch-instructions,15021950,100,00,,
20542,,branch-misses,15021950,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1616215,,branch-instructions,13695555,100,00,,
19476,,branch-misses,13695555,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1617152,,branch-instructions,14962852,100,00,,
20760,,branch-misses,14962852,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1613320,,branch-instructions,14407341,100,00,,
19593,,branch-misses,14407341,100,00,1,of all branches
# started on Mon Apr 20 18:43:10 2020

1614653,,branch-instructions,15149216,100,00,,
19491,,branch-misses,15149216,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1615067,,branch-instructions,14130760,100,00,,
19889,,branch-misses,14130760,100,00,1,of all branches
# started on Mon Apr 20 18:43:11 2020

1612648,,branch-instructions,14274951,100,00,,
19983,,branch-misses,14274951,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1609723,,branch-instructions,13887967,100,00,,
19418,,branch-misses,13887967,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1615555,,branch-instructions,13248226,100,00,,
19922,,branch-misses,13248226,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1614281,,branch-instructions,15682633,100,00,,
20499,,branch-misses,15682633,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1613591,,branch-instructions,13638799,100,00,,
19930,,branch-misses,13638799,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1614507,,branch-instructions,15611946,100,00,,
19489,,branch-misses,15611946,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1622169,,branch-instructions,10621533,100,00,,
19694,,branch-misses,10621533,100,00,1,of all branches
# started on Mon Apr 20 18:43:09 2020

1614696,,branch-instructions,15095559,100,00,,
20464,,branch-misses,15095559,100,00,1,of all branches
