# started on Mon Apr 20 18:50:01 2020

215140,,L1-dcache-loads,627448,100,00,,
12902,,L1-dcache-load-misses,627448,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

218061,,L1-dcache-loads,574678,100,00,,
13729,,L1-dcache-load-misses,574678,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

216422,,L1-dcache-loads,604255,100,00,,
13695,,L1-dcache-load-misses,604255,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

221833,,L1-dcache-loads,789179,100,00,,
16855,,L1-dcache-load-misses,789179,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

219809,,L1-dcache-loads,587260,100,00,,
13791,,L1-dcache-load-misses,587260,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

213302,,L1-dcache-loads,618208,100,00,,
16698,,L1-dcache-load-misses,618208,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

221445,,L1-dcache-loads,624650,100,00,,
17865,,L1-dcache-load-misses,624650,100,00,8,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

215626,,L1-dcache-loads,505912,100,00,,
13736,,L1-dcache-load-misses,505912,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:03 2020

214983,,L1-dcache-loads,474301,100,00,,
13207,,L1-dcache-load-misses,474301,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:03 2020

216825,,L1-dcache-loads,780619,100,00,,
16190,,L1-dcache-load-misses,780619,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:03 2020

219311,,L1-dcache-loads,656282,100,00,,
16098,,L1-dcache-load-misses,656282,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

213806,,L1-dcache-loads,845849,100,00,,
16278,,L1-dcache-load-misses,845849,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:03 2020

214999,,L1-dcache-loads,559254,100,00,,
13900,,L1-dcache-load-misses,559254,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

220026,,L1-dcache-loads,620536,100,00,,
12836,,L1-dcache-load-misses,620536,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

216186,,L1-dcache-loads,450466,100,00,,
12720,,L1-dcache-load-misses,450466,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

219691,,L1-dcache-loads,643540,100,00,,
14111,,L1-dcache-load-misses,643540,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

220978,,L1-dcache-loads,578653,100,00,,
12766,,L1-dcache-load-misses,578653,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

217036,,L1-dcache-loads,745138,100,00,,
15570,,L1-dcache-load-misses,745138,100,00,7,of all L1-dcache hits
# started on Mon Apr 20 18:50:01 2020

218809,,L1-dcache-loads,646908,100,00,,
12836,,L1-dcache-load-misses,646908,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:50:02 2020

210427,,L1-dcache-loads,646514,100,00,,
16109,,L1-dcache-load-misses,646514,100,00,7,of all L1-dcache hits
