# started on Mon Apr 20 18:56:26 2020

550100768,,branch-instructions,18250596984,100,00,,
1559676,,branch-misses,18250596984,100,00,0,of all branches
# started on Mon Apr 20 18:59:20 2020

550297633,,branch-instructions,19183377365,100,00,,
1582107,,branch-misses,19183377365,100,00,0,of all branches
# started on Mon Apr 20 18:59:40 2020

552726703,,branch-instructions,20813047026,100,00,,
1859371,,branch-misses,20813047026,100,00,0,of all branches
# started on Mon Apr 20 19:00:01 2020

550694627,,branch-instructions,18312778286,100,00,,
1594952,,branch-misses,18312778286,100,00,0,of all branches
# started on Mon Apr 20 19:00:19 2020

553335111,,branch-instructions,20364787993,100,00,,
1847606,,branch-misses,20364787993,100,00,0,of all branches
# started on Mon Apr 20 19:00:40 2020

552342694,,branch-instructions,18478606035,100,00,,
1737225,,branch-misses,18478606035,100,00,0,of all branches
# started on Mon Apr 20 19:00:58 2020

550346470,,branch-instructions,18588895107,100,00,,
1591996,,branch-misses,18588895107,100,00,0,of all branches
# started on Mon Apr 20 19:01:17 2020

552737958,,branch-instructions,19000078884,100,00,,
1829930,,branch-misses,19000078884,100,00,0,of all branches
# started on Mon Apr 20 19:01:36 2020

552127093,,branch-instructions,20929987453,100,00,,
1719371,,branch-misses,20929987453,100,00,0,of all branches
# started on Mon Apr 20 19:01:57 2020

551234181,,branch-instructions,19048351350,100,00,,
1710550,,branch-misses,19048351350,100,00,0,of all branches
# started on Mon Apr 20 19:02:17 2020

549854161,,branch-instructions,18635994660,100,00,,
1587048,,branch-misses,18635994660,100,00,0,of all branches
# started on Mon Apr 20 18:56:44 2020

551409410,,branch-instructions,19127689037,100,00,,
1715562,,branch-misses,19127689037,100,00,0,of all branches
# started on Mon Apr 20 19:02:35 2020

550791280,,branch-instructions,19140709643,100,00,,
1590290,,branch-misses,19140709643,100,00,0,of all branches
# started on Mon Apr 20 18:57:03 2020

550293077,,branch-instructions,18781457997,100,00,,
1606387,,branch-misses,18781457997,100,00,0,of all branches
# started on Mon Apr 20 18:57:22 2020

550689273,,branch-instructions,19346381391,100,00,,
1681095,,branch-misses,19346381391,100,00,0,of all branches
# started on Mon Apr 20 18:57:42 2020

551165226,,branch-instructions,18989743281,100,00,,
1699988,,branch-misses,18989743281,100,00,0,of all branches
# started on Mon Apr 20 18:58:01 2020

551378271,,branch-instructions,21018324903,100,00,,
1801999,,branch-misses,21018324903,100,00,0,of all branches
# started on Mon Apr 20 18:58:22 2020

550708069,,branch-instructions,20107648834,100,00,,
1638852,,branch-misses,20107648834,100,00,0,of all branches
# started on Mon Apr 20 18:58:42 2020

549653680,,branch-instructions,18707216225,100,00,,
1526451,,branch-misses,18707216225,100,00,0,of all branches
# started on Mon Apr 20 18:59:01 2020

549819318,,branch-instructions,19081482889,100,00,,
1542413,,branch-misses,19081482889,100,00,0,of all branches
