# started on Mon Apr 20 18:50:08 2020

1116325,,branch-instructions,14467882,100,00,,
13358,,branch-misses,14467882,100,00,1,of all branches
# started on Mon Apr 20 18:50:09 2020

1114876,,branch-instructions,15533793,100,00,,
10335,,branch-misses,15533793,100,00,0,of all branches
# started on Mon Apr 20 18:50:09 2020

1113317,,branch-instructions,14232404,100,00,,
9400,,branch-misses,14232404,100,00,0,of all branches
# started on Mon Apr 20 18:50:09 2020

1112883,,branch-instructions,14448606,100,00,,
10335,,branch-misses,14448606,100,00,0,of all branches
# started on Mon Apr 20 18:50:09 2020

1115191,,branch-instructions,16241470,100,00,,
12706,,branch-misses,16241470,100,00,1,of all branches
# started on Mon Apr 20 18:50:09 2020

1118020,,branch-instructions,14724427,100,00,,
13581,,branch-misses,14724427,100,00,1,of all branches
# started on Mon Apr 20 18:50:10 2020

1111051,,branch-instructions,13046518,100,00,,
9669,,branch-misses,13046518,100,00,0,of all branches
# started on Mon Apr 20 18:50:10 2020

1111016,,branch-instructions,12964895,100,00,,
10510,,branch-misses,12964895,100,00,0,of all branches
# started on Mon Apr 20 18:50:10 2020

1115449,,branch-instructions,14479240,100,00,,
9830,,branch-misses,14479240,100,00,0,of all branches
# started on Mon Apr 20 18:50:10 2020

1114404,,branch-instructions,12658593,100,00,,
10274,,branch-misses,12658593,100,00,0,of all branches
# started on Mon Apr 20 18:50:10 2020

1126880,,branch-instructions,15117465,100,00,,
12629,,branch-misses,15117465,100,00,1,of all branches
# started on Mon Apr 20 18:50:08 2020

1121648,,branch-instructions,11163403,100,00,,
10981,,branch-misses,11163403,100,00,0,of all branches
# started on Mon Apr 20 18:50:10 2020

1115103,,branch-instructions,12017404,100,00,,
11302,,branch-misses,12017404,100,00,1,of all branches
# started on Mon Apr 20 18:50:08 2020

1121250,,branch-instructions,14528580,100,00,,
12986,,branch-misses,14528580,100,00,1,of all branches
# started on Mon Apr 20 18:50:08 2020

1121534,,branch-instructions,12126293,100,00,,
12806,,branch-misses,12126293,100,00,1,of all branches
# started on Mon Apr 20 18:50:08 2020

1119556,,branch-instructions,15410329,100,00,,
10688,,branch-misses,15410329,100,00,0,of all branches
# started on Mon Apr 20 18:50:09 2020

1115282,,branch-instructions,14428950,100,00,,
13211,,branch-misses,14428950,100,00,1,of all branches
# started on Mon Apr 20 18:50:09 2020

1120304,,branch-instructions,12018542,100,00,,
10807,,branch-misses,12018542,100,00,0,of all branches
# started on Mon Apr 20 18:50:09 2020

1114976,,branch-instructions,14334171,100,00,,
11800,,branch-misses,14334171,100,00,1,of all branches
# started on Mon Apr 20 18:50:09 2020

1115452,,branch-instructions,13137621,100,00,,
9515,,branch-misses,13137621,100,00,0,of all branches
