# started on Mon Apr 20 18:43:11 2020

27078383129,,L1-dcache-loads,10016729935,100,00,,
69580796,,L1-dcache-load-misses,10016729935,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:44 2020

27079187595,,L1-dcache-loads,10020999829,100,00,,
70017747,,L1-dcache-load-misses,10020999829,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:55 2020

27080642771,,L1-dcache-loads,10059604701,100,00,,
70732093,,L1-dcache-load-misses,10059604701,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:05 2020

27080138302,,L1-dcache-loads,10108193504,100,00,,
70982664,,L1-dcache-load-misses,10108193504,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:15 2020

27079244825,,L1-dcache-loads,10199675774,100,00,,
71708575,,L1-dcache-load-misses,10199675774,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:25 2020

27080092657,,L1-dcache-loads,9760507836,100,00,,
67715055,,L1-dcache-load-misses,9760507836,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:35 2020

27079181641,,L1-dcache-loads,9981365590,100,00,,
69702740,,L1-dcache-load-misses,9981365590,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:45 2020

27079532769,,L1-dcache-loads,10166467289,100,00,,
71066275,,L1-dcache-load-misses,10166467289,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:45:56 2020

27078695010,,L1-dcache-loads,10074992189,100,00,,
69688140,,L1-dcache-load-misses,10074992189,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:46:06 2020

27079840837,,L1-dcache-loads,10424491085,100,00,,
72270034,,L1-dcache-load-misses,10424491085,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:46:16 2020

27079872150,,L1-dcache-loads,10034436282,100,00,,
69984131,,L1-dcache-load-misses,10034436282,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:43:21 2020

27078477893,,L1-dcache-loads,10010012741,100,00,,
69428907,,L1-dcache-load-misses,10010012741,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:46:27 2020

27080178973,,L1-dcache-loads,10028385357,100,00,,
70362889,,L1-dcache-load-misses,10028385357,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:43:31 2020

27078429907,,L1-dcache-loads,10770329453,100,00,,
74150177,,L1-dcache-load-misses,10770329453,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:43:42 2020

27079056057,,L1-dcache-loads,10038712453,100,00,,
69866959,,L1-dcache-load-misses,10038712453,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:43:52 2020

27079437028,,L1-dcache-loads,10311467867,100,00,,
71775493,,L1-dcache-load-misses,10311467867,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:03 2020

27079748565,,L1-dcache-loads,10585774256,100,00,,
74258059,,L1-dcache-load-misses,10585774256,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:13 2020

27080109614,,L1-dcache-loads,10534873492,100,00,,
74411397,,L1-dcache-load-misses,10534873492,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:24 2020

27081386044,,L1-dcache-loads,10213509270,100,00,,
71547618,,L1-dcache-load-misses,10213509270,100,00,0,of all L1-dcache hits
# started on Mon Apr 20 18:44:34 2020

27079875300,,L1-dcache-loads,9993837805,100,00,,
70052193,,L1-dcache-load-misses,9993837805,100,00,0,of all L1-dcache hits
