# started on Mon Apr 20 18:43:04 2020

136297,,branch-instructions,897838,100,00,,
7466,,branch-misses,897838,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

138349,,branch-instructions,570440,100,00,,
7664,,branch-misses,570440,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

133612,,branch-instructions,713006,100,00,,
7475,,branch-misses,713006,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

135810,,branch-instructions,440548,100,00,,
7668,,branch-misses,440548,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

141140,,branch-instructions,688459,100,00,,
8173,,branch-misses,688459,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

138500,,branch-instructions,655359,100,00,,
8010,,branch-misses,655359,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

140226,,branch-instructions,439984,100,00,,
7595,,branch-misses,439984,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

135749,,branch-instructions,449543,100,00,,
7627,,branch-misses,449543,100,00,5,of all branches
# started on Mon Apr 20 18:43:06 2020

139369,,branch-instructions,791701,100,00,,
7490,,branch-misses,791701,100,00,5,of all branches
# started on Mon Apr 20 18:43:06 2020

138974,,branch-instructions,557029,100,00,,
7603,,branch-misses,557029,100,00,5,of all branches
# started on Mon Apr 20 18:43:06 2020

142437,,branch-instructions,558588,100,00,,
7662,,branch-misses,558588,100,00,5,of all branches
# started on Mon Apr 20 18:43:04 2020

139946,,branch-instructions,588062,100,00,,
7489,,branch-misses,588062,100,00,5,of all branches
# started on Mon Apr 20 18:43:06 2020

139240,,branch-instructions,657882,100,00,,
7547,,branch-misses,657882,100,00,5,of all branches
# started on Mon Apr 20 18:43:04 2020

138937,,branch-instructions,636323,100,00,,
7421,,branch-misses,636323,100,00,5,of all branches
# started on Mon Apr 20 18:43:04 2020

135539,,branch-instructions,620848,100,00,,
7576,,branch-misses,620848,100,00,5,of all branches
# started on Mon Apr 20 18:43:04 2020

135177,,branch-instructions,575095,100,00,,
7802,,branch-misses,575095,100,00,5,of all branches
# started on Mon Apr 20 18:43:04 2020

140760,,branch-instructions,609659,100,00,,
7683,,branch-misses,609659,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

140247,,branch-instructions,493536,100,00,,
7314,,branch-misses,493536,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

135954,,branch-instructions,558495,100,00,,
7591,,branch-misses,558495,100,00,5,of all branches
# started on Mon Apr 20 18:43:05 2020

135560,,branch-instructions,810899,100,00,,
7948,,branch-misses,810899,100,00,5,of all branches
