# started on Mon Apr 20 18:43:02 2020

221003,,L1-dcache-loads,445425,100,00,,
12645,,L1-dcache-load-misses,445425,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

219620,,L1-dcache-loads,983124,100,00,,
17725,,L1-dcache-load-misses,983124,100,00,8,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

226885,,L1-dcache-loads,480711,100,00,,
13819,,L1-dcache-load-misses,480711,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

222976,,L1-dcache-loads,584062,100,00,,
13046,,L1-dcache-load-misses,584062,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

218583,,L1-dcache-loads,609295,100,00,,
12753,,L1-dcache-load-misses,609295,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

218501,,L1-dcache-loads,564179,100,00,,
12638,,L1-dcache-load-misses,564179,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

220904,,L1-dcache-loads,567720,100,00,,
12795,,L1-dcache-load-misses,567720,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

221410,,L1-dcache-loads,605703,100,00,,
13808,,L1-dcache-load-misses,605703,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

220880,,L1-dcache-loads,569260,100,00,,
12710,,L1-dcache-load-misses,569260,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:04 2020

223828,,L1-dcache-loads,632511,100,00,,
12945,,L1-dcache-load-misses,632511,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:04 2020

220193,,L1-dcache-loads,612488,100,00,,
12791,,L1-dcache-load-misses,612488,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

219277,,L1-dcache-loads,798506,100,00,,
13302,,L1-dcache-load-misses,798506,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:43:04 2020

219314,,L1-dcache-loads,623852,100,00,,
12849,,L1-dcache-load-misses,623852,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

217740,,L1-dcache-loads,481361,100,00,,
12386,,L1-dcache-load-misses,481361,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

222167,,L1-dcache-loads,448064,100,00,,
12728,,L1-dcache-load-misses,448064,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

220037,,L1-dcache-loads,695818,100,00,,
14248,,L1-dcache-load-misses,695818,100,00,6,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

221215,,L1-dcache-loads,601974,100,00,,
12714,,L1-dcache-load-misses,601974,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:02 2020

222316,,L1-dcache-loads,564110,100,00,,
12904,,L1-dcache-load-misses,564110,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

218538,,L1-dcache-loads,602455,100,00,,
12518,,L1-dcache-load-misses,602455,100,00,5,of all L1-dcache hits
# started on Mon Apr 20 18:43:03 2020

226472,,L1-dcache-loads,596298,100,00,,
13324,,L1-dcache-load-misses,596298,100,00,5,of all L1-dcache hits
